171,77
279,140
269,128
197,87
293,140
112,34
254,118
156,68
160,60
260,133
186,77
291,154
200,82
244,120
219,103
256,132
182,92
134,52
285,143
265,116
240,109
254,134
259,123
219,98
129,48
164,69
215,96
114,37
212,96
240,128
