d3_h1_y2_b3,135.500,288.679
d3_h1_y2_b2,139.036,294.000
d3_h1_y3_b1,124.071,260.393
d3_h1_y3_b3,136.500,289.821
d3_h1_y3_b2,136.393,286.000
d3_h1_y3_b4,128.500,283.179
d3_h1_y4_b1,129.036,267.750
d3_h1_y4_b2,136.214,285.286
d3_h1_y4_b3,138.750,288.607
d3_h1_y4_b4,134.000,288.607
d3_h2_y1_b1,108.321,221.143
d3_h2_y1_b2,120.964,256.143
d3_h2_y1_b4,128.929,275.964
d3_h2_y1_b3,128.750,271.750
d3_h2_y2_b1,114.000,237.786
d3_h2_y2_b2,132.857,276.821
d3_h2_y2_b4,131.250,281.000
d3_h2_y2_b3,135.679,285.607
d3_h2_y3_b1,111.786,243.071
d3_h2_y3_b2,116.250,250.321
d3_h2_y3_b4,134.000,289.214
d3_h2_y3_b3,138.786,289.821
d3_h2_y4_b2,107.214,237.464
d3_h2_y4_b1,116.286,246.714
d3_h2_y4_b3,123.500,268.464
d3_h2_y4_b4,128.464,274.571
d3_h3_y1_b1,69.071,154.786
d3_h3_y1_b2,87.071,178.964
d3_h3_y1_b3,104.857,220.536
d3_h3_y1_b4,106.107,229.607
d3_h3_y2_b2,96.321,213.214
d3_h3_y2_b1,95.286,204.643
d3_h3_y2_b3,107.000,230.143
d3_h3_y2_b4,116.857,253.964
d3_h3_y3_b2,90.571,201.357
d3_h3_y3_b1,100.214,216.214
d3_h3_y3_b3,104.250,231.000
d3_h3_y3_b4,111.821,245.357
d3_h3_y4_b1,78.321,183.214
d3_h3_y4_b2,94.679,213.536
d3_h3_y4_b3,99.643,220.964
d3_h3_y4_b4,100.250,227.536
d3_h4_y1_b1,38.679,107.500
d3_h4_y1_b2,47.357,118.750
d3_h4_y1_b3,60.821,144.607
d3_h4_y1_b4,69.857,161.250
d3_h4_y2_b1,62.071,148.000
d3_h4_y2_b2,68.571,161.679
d3_h4_y2_b3,79.357,181.321
d3_h4_y2_b4,91.571,206.500
d3_h4_y3_b1,51.643,135.036
d3_h4_y3_b2,77.250,178.679
d3_h4_y3_b3,88.321,196.750
d3_h4_y3_b4,86.893,197.393
d3_h4_y4_b1,57.929,145.250
d3_h4_y4_b3,67.286,163.893
d3_h4_y4_b2,70.786,169.357
d3_h4_y4_b4,75.536,179.286
d4_h1_y1_b2,138.107,278.107
d4_h1_y1_b4,133.286,281.714
d4_h1_y1_b3,137.750,287.000
d4_h1_y1_b1,143.500,280.714
d4_h1_y2_b2,133.429,270.357
d4_h1_y2_b1,136.857,275.893
d4_h1_y2_b4,135.929,289.964
d4_h1_y2_b3,137.179,289.750
d4_h1_y3_b2,129.964,271.214
d4_h1_y3_b1,139.964,279.786
d4_h1_y3_b4,136.500,286.857
d4_h1_y3_b3,141.000,296.607
d4_h1_y4_b2,130.964,273.107
d4_h1_y4_b1,130.821,273.607
d4_h1_y4_b3,131.643,281.179
d4_h1_y4_b4,137.786,292.250
d4_h2_y1_b1,120.393,236.393
d4_h2_y1_b3,121.571,261.286
d4_h2_y1_b2,129.643,261.536
d4_h2_y1_b4,136.393,287.143
d4_h2_y2_b2,119.143,248.571
d4_h2_y2_b1,132.071,270.464
d4_h2_y2_b4,138.071,288.786
d4_h2_y2_b3,139.107,290.429
d4_h2_y3_b1,127.464,261.679
d4_h2_y3_b2,137.429,281.786
d4_h2_y3_b3,125.357,271.429
d4_h2_y3_b4,134.821,291.000
d4_h2_y4_b1,123.321,258.214
d4_h2_y4_b4,129.893,281.964
d4_h2_y4_b2,133.357,277.000
d4_h2_y4_b3,130.321,275.786
d4_h3_y1_b1,80.821,166.929
d4_h3_y1_b2,100.536,211.643
d4_h3_y1_b4,111.857,234.500
d4_h3_y1_b3,107.107,227.929
d4_h3_y2_b1,106.679,221.464
d4_h3_y2_b3,121.143,251.250
d4_h3_y2_b2,117.250,245.857
d4_h3_y2_b4,128.607,270.286
d4_h3_y3_b1,110.286,232.607
d4_h3_y3_b2,119.679,251.750
d4_h3_y3_b3,118.786,256.429
d4_h3_y3_b4,126.571,270.286
d4_h3_y4_b2,114.214,245.893
d4_h3_y4_b1,109.321,233.536
d4_h3_y4_b3,116.214,252.393
d4_h3_y4_b4,135.071,282.214
d4_h4_y1_b1,49.429,113.393
d4_h4_y1_b2,54.357,126.393
d4_h4_y1_b3,64.750,145.714
d4_h4_y1_b4,80.107,175.000
d4_h4_y2_b1,71.071,165.643
d4_h4_y2_b2,89.857,197.071
d4_h4_y2_b4,102.107,221.893
d4_h4_y2_b3,102.250,222.679
d4_h4_y3_b1,85.786,183.429
d4_h4_y3_b3,94.786,208.036
d4_h4_y3_b2,99.607,213.821
d4_h4_y3_b4,106.000,234.857
d4_h4_y4_b3,91.679,203.071
d4_h4_y4_b1,92.964,203.143
d4_h4_y4_b2,99.179,217.321
d4_h4_y4_b4,106.321,234.571
