206,91
251,105
216,84
229,94
291,133
195,88
197,90
262,120
251,116
176,65
214,98
259,112
254,104
283,122
292,125
275,117
299,154
326,161
186,77
146,51
305,136
135,50
234,103
283,145
264,112
231,101
226,95
271,133
138,48
248,109
